date,position,song,artist,popularity,duration_ms,album_type,genre_list,release_date,is_explicit,album_cover_url,uri
2024-10-01,18,Pehle Bhi Main,Vishal Mishra & Raj Shekhar,77,250158,album,desi pop & filmi & modern bollywood,2023-11-24,False,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9,spotify:track:7yDHHVKLbvDmVw1XXhDDIO
2024-10-01,19,Born to Shine,Diljit Dosanjh,75,213333,album,filmi & modern bollywood & punjabi pop,2020-07-29,False,https://i.scdn.co/image/ab67616d0000b273e62ca3548e739bd85eebbbc9,spotify:track:4XxfOvudrnBRdlgzEaq1sd
2024-10-01,20,Tum Se Hi,Pritam & Mohit Chauhan,76,321225,compilation,filmi & indian instrumental & modern bollywood,2007-09-21,False,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7,spotify:track:7eQl3Yqv35ioqUfveKHitE
2024-10-01,21,Haan Ke Haan,Sohail Sen & Monali Thakur & Kausar Munir,76,204041,album,filmi & modern bollywood,2024-06-24,False,https://i.scdn.co/image/ab67616d0000b27328d1993af511ae93aa60b22a,spotify:track:1WxzZoWBTmB68AtyA6ejBB
2024-10-01,22,Apna Bana Le,Sachin-Jigar & Arijit Singh & Amitabh Bhattacharya,71,261702,single,filmi & gujarati pop & modern bollywood,2022-12-06,False,https://i.scdn.co/image/ab67616d0000b273b85b4e8fb6ba961aedfde386,spotify:track:1hA697u7e1jX2XM8sWA6Uy
2024-10-01,23,"Satranga (From ""ANIMAL"")",Arijit Singh & Shreyas Puranik & Siddharth - Garima,78,271169,single,filmi & modern bollywood,2023-10-27,False,https://i.scdn.co/image/ab67616d0000b273021d7017f73387b008eab271,spotify:track:3yHyiUDJdz02FZ6jfUbsmY
2024-10-01,24,Baarishein,Anuv Jain,74,207312,single,desi pop & hindi indie & indian indie & indian singer-songwriter,2018-01-12,False,https://i.scdn.co/image/ab67616d0000b273d8ca783fa570b57e082f4374,spotify:track:3WLJ7D5kh44K5eJ1NqZQ6W
2024-10-01,25,Old Money,AP Dhillon,68,128098,album,desi hip hop & desi pop & punjabi hip hop & punjabi pop,2024-08-30,False,https://i.scdn.co/image/ab67616d0000b27310ab3f7ae5fd77a23c6a7322,spotify:track:5xlYVZxEwriP6hetG7QJw7
2024-10-01,26,Saibo,Sachin-Jigar & Shreya Ghoshal & Tochi Raina,71,195515,album,filmi & gujarati pop & modern bollywood,2011,False,https://i.scdn.co/image/ab67616d0000b273785863b7879a10531649cab6,spotify:track:5pPyvA03RKSJrAnnDcq0nh
2024-10-01,27,Dil Tu Jaan Tu,Gurnazar & Chet Singh,76,237333,single,desi pop & punjabi pop,2024-06-11,False,https://i.scdn.co/image/ab67616d0000b273f8f636b6478d4ba9bd85e339,spotify:track:69Qzz3yyQSsA0T95jLDoPL
2024-10-01,28,O Meri Laila,Atif Aslam & Jyotica Tangri,75,281856,album,classic pakistani pop & filmi & modern bollywood & sufi,2018-10-30,False,https://i.scdn.co/image/ab67616d0000b273fc8c4535825cdc0bcafde19a,spotify:track:5sUSbJo0brScvv48ZZ1HrQ
2024-10-01,29,"Aasa Kooda - From ""Think Indie""",Sai Abhyankkar & Sai Smriti,79,215510,single,,2024-06-13,False,https://i.scdn.co/image/ab67616d0000b27374a555ea03b0844b1e1d4513,spotify:track:0MTdYgTZ25sLCO6kVnDoje
2024-10-01,30,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Sachin-Jigar & Raghav Chaitanya & Varun Jain & Indraneel,77,264089,single,desi pop & filmi & gujarati pop & indian singer-songwriter & modern bollywood,2024-02-02,False,https://i.scdn.co/image/ab67616d0000b273b608e9bcf3845d082d1d559e,spotify:track:2ceeTJAzKy295Fm0VsaXtE
2024-10-01,31,Illuminati,Sushin Shyam & Dabzee & Vinayak Sasikumar,69,212525,album,malayalam hip hop & mollywood,2024-04-19,False,https://i.scdn.co/image/ab67616d0000b2731d93bb16bf3025587d001f45,spotify:track:1a1xLj9W8libnO9PvJf6ao
2024-10-01,32,Chaleya,Anirudh Ravichander & Arijit Singh & Shilpa Rao & Kumaar,73,200373,album,desi hip hop & filmi & modern bollywood & tamil hip hop,2023-09-05,False,https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b,spotify:track:3xMHXmedL5Rvfxmiar9Ryv
